"ensembl_gene_id","logFC","logCPM","PValue","FDR"
"ENSG00000112041",-1.22147863381672,0.573445496245146,0.00226410626429515,0.0318507682792653
"ENSG00000112053",-0.631968220417459,0.089181558568846,0.225897964454821,0.483958963125944
"ENSG00000112062",0.073175636681386,6.11392331132088,0.381996686339441,0.630966735366864
"ENSG00000112078",-0.0917924763481663,7.17953447008947,0.367340251971603,0.617616057184199
"ENSG00000112079",0.138490480683385,5.13192425062318,0.170178185888043,0.414979879786653
"ENSG00000112081",0.25355034037449,7.19252232381821,0.0103330685594102,0.0810588466411682
"ENSG00000112096",1.16945012272832,7.35697142288363,0.000202455703979821,0.00677865524973517
"ENSG00000112110",-0.166705455484285,3.33732956702174,0.178611316051416,0.426190272986991
"ENSG00000112118",0.270520122563165,5.07522168598212,0.0185604486225438,0.115614181225232
"ENSG00000112130",0.125696467212618,3.88541468269769,0.257179475496144,0.517151695536717
"ENSG00000112137",0.292501830547541,4.23247055523414,0.172619379986175,0.418049123007443
"ENSG00000112139",-0.525402917844714,4.32902815714901,0.0443491788591582,0.192909715200566
"ENSG00000112144",-0.175562790640178,5.77408000124357,0.117359833922987,0.336679053888041
"ENSG00000112146",-0.101031201915332,5.62967786726275,0.209123358549471,0.46402815378828
"ENSG00000112149",0.0797558363705496,3.73386437414944,0.721274059983948,0.866085021701305
"ENSG00000112159",0.116394265013417,7.91397417621032,0.276164995183607,0.536536198624561
"ENSG00000112164",0.501793335832722,-0.284984754903321,0.339335116068482,0.594633783603717
"ENSG00000112167",-0.0806706655155395,4.34370344008412,0.553117877578913,0.763334071826427
"ENSG00000112175",0.277310850995476,7.61176815986939,0.475874422994546,0.707663352544908
"ENSG00000112182",-0.275261948845492,6.18223177865801,0.0635369848769438,0.237999210862156
"ENSG00000112183",-0.3300845851761,0.0595680191801045,0.388908518869486,0.637279002657494
"ENSG00000112186",-0.188774375251341,3.7321205273263,0.355696572704835,0.608260989895549
"ENSG00000112195",-0.343661119684133,-0.325365512970059,0.560361926069588,0.767825027158977
"ENSG00000112200",0.0162066142577535,7.21926300736097,0.85601821191489,0.93517163970523
"ENSG00000112208",-0.32623171046069,4.00034792691224,0.0979572509658848,0.305860785563472
"ENSG00000112210",-0.311989832755931,3.74307998996022,0.0880476722059672,0.28813965918714
"ENSG00000112214",-0.291988756709104,0.458023408322695,0.464027312726968,0.698169770049789
"ENSG00000112218",0.0934854604524449,2.79308193513421,0.664989214006025,0.833046679362162
"ENSG00000112232",-0.327010104944363,-0.87621203814147,0.55824094120663,0.766462052889422
"ENSG00000112234",0.00778103145142743,6.39085256599895,0.94416848427353,0.974746057318875
"ENSG00000112237",-0.063872289372489,5.9284185760829,0.560151951735292,0.767745196909028
"ENSG00000112242",0.096042864508868,5.16965250115993,0.383009573888039,0.632217792177935
"ENSG00000112245",-0.0776287165498332,6.62768014089348,0.600553951762375,0.793839818229515
"ENSG00000112246",-0.0122620354678802,5.42829274618317,0.978214152420966,0.990545720598617
"ENSG00000112249",-0.125644806176806,6.57372185098533,0.232342635944714,0.490735482080312
"ENSG00000112273",2.7773307286667,-0.822605183413587,0.000672131120700827,0.0152213654214619
"ENSG00000112276",-0.20936863127509,2.03973160076469,0.435152346141359,0.675483691509691
"ENSG00000112280",0.886910620339006,5.09237041194219,0.00997499357590777,0.0793249489131713
"ENSG00000112282",0.0503489196266996,5.92887710226882,0.607058664028341,0.797719240427244
"ENSG00000112290",-0.311691870430136,5.02604098380045,0.136151174634592,0.366175165544026
"ENSG00000112293",-0.040964663473638,3.71926332240966,0.798219833744838,0.907161911087519
"ENSG00000112294",0.22662996084902,4.8122880825622,0.0570300388051007,0.222728075511283
"ENSG00000112297",0.620277439995949,3.35664827743017,0.112140001033264,0.328232577217901
"ENSG00000112299",1.74453785029299,1.48732265516668,0.0443139385055163,0.192865460909715
"ENSG00000112303",0.0164628750792591,0.947622585488897,0.987625575262444,0.994569780483541
"ENSG00000112304",0.0552916149103891,3.62393379469865,0.637462081979955,0.817067046127084
"ENSG00000112305",-0.149714865834044,4.94499725556293,0.163528337593013,0.405410280293207
"ENSG00000112306",0.122154034410735,7.66244245144122,0.520258086186429,0.741501930157641
"ENSG00000112308",0.0669669102098872,6.89099142950928,0.451389941386085,0.688710587661601
"ENSG00000112309",-0.506944866842921,1.76218302488338,0.267758200093606,0.52895643363648
"ENSG00000112312",0.611781303665169,2.08390448189225,0.000142914298134817,0.00553381238908655
"ENSG00000112319",0.755759855003807,5.15011601209047,0.118570801884929,0.338786165436094
"ENSG00000112320",-0.107931497662173,5.84629124891524,0.496063856885696,0.723129885088599
"ENSG00000112333",-0.314663133677694,1.69071326177228,0.355257460826802,0.607746564930013
"ENSG00000112335",-0.231572107664376,5.34755839233763,0.10473444534577,0.316788430054839
"ENSG00000112339",-0.00960570525675018,5.82225662752922,0.92510751569711,0.967389674026025
"ENSG00000112343",0.0220011188658688,4.85067967939609,0.939052804057648,0.973615443227275
"ENSG00000112357",-0.204349575596116,2.24358501697975,0.200852327473462,0.453683185147037
"ENSG00000112365",0.00823034195685567,4.37411243387964,0.940337302940776,0.973951976936837
"ENSG00000112367",-0.0759006023492182,4.21466488469004,0.454449398716758,0.690998070615999
"ENSG00000112378",-0.353298443649158,3.28859767216295,0.333016858590251,0.589366875215215
"ENSG00000112379",0.374837272493202,3.21900245896967,0.273949691048996,0.534360215778138
"ENSG00000112394",0.338522911113429,2.44792714149798,0.190609921054567,0.441335927189282
"ENSG00000112406",-0.233019468903299,5.43287044079572,0.129793419168951,0.356447403470339
"ENSG00000112414",1.68252172022147,4.67382778166814,0.000164116441847538,0.00602837999234004
"ENSG00000112419",-0.583885725475235,6.78750024223712,0.0108713543897856,0.0836903670374305
"ENSG00000112425",0.0238516960338207,3.73783651511191,0.863070210790036,0.938844078001741
"ENSG00000112473",-0.31170285370898,5.32044857706014,0.00474417324624453,0.0508029661432031
"ENSG00000112499",0.958679511181608,-0.469454543955001,0.101658164283005,0.311836493257736
"ENSG00000112511",-0.159076479811859,5.40350834491351,0.179735238068613,0.427298944582159
"ENSG00000112514",-0.0516918067947812,4.2014629667405,0.674396374144919,0.839047230056272
"ENSG00000112530",0.278718543743968,2.01274271951017,0.20086935477517,0.453683185147037
"ENSG00000112531",-0.121025284725702,8.00599560070704,0.32135064792376,0.578958633075166
"ENSG00000112539",0.0545290785546335,0.229963466775254,0.871870532957217,0.942891338146188
"ENSG00000112541",0.483087070480666,5.98713419779316,0.0913391295479316,0.293859170951926
"ENSG00000112559",-0.124835782064916,4.92418898197253,0.433412847011341,0.674090453005125
"ENSG00000112561",-0.479709169204817,3.1395643281282,0.00485310286590525,0.0514432683461086
"ENSG00000112562",-0.384768800255941,5.89118586883312,0.171800864999318,0.417031509376354
"ENSG00000112576",0.064347089332366,4.12214584910887,0.640124212892791,0.818979076038815
"ENSG00000112578",0.140283897683404,2.81623822643094,0.413436480950626,0.65717419139811
"ENSG00000112584",0.189099691230147,6.17798558838333,0.0782534420702769,0.269153914845611
"ENSG00000112592",0.109336206114832,3.58093460990165,0.379212575029637,0.628867612266025
"ENSG00000112599",-0.137169577361704,1.68881250525195,0.547722119254512,0.760209199945287
"ENSG00000112619",-0.200340216551333,2.78949725827052,0.358897661569342,0.611094438694315
"ENSG00000112624",-0.0763844781631899,6.86629007919247,0.46397299006489,0.698126624429626
"ENSG00000112640",0.00934453365291526,5.06536611141228,0.912311731639154,0.962335799695784
"ENSG00000112651",0.131930405164806,2.72637738133123,0.302880809433028,0.562088799671152
"ENSG00000112655",-0.0179401585814713,6.8062891896235,0.862158950647513,0.938340282098915
"ENSG00000112658",-0.00399605025079767,5.30515272535212,0.977523691838617,0.990074697329533
"ENSG00000112659",0.0778144957602888,6.22845597367645,0.492274933682957,0.720790488396739
"ENSG00000112667",0.0579345462394133,2.59354172440121,0.733462784686045,0.872393186312105
"ENSG00000112679",-0.0460129658935267,5.70029809051602,0.77094165581554,0.891457576694058
"ENSG00000112685",0.411639337679699,5.26177262294944,0.00281861258029772,0.0365707593175807
"ENSG00000112695",0.0428075051685828,3.90942202360486,0.725852593889644,0.868446491216736
"ENSG00000112697",-0.353827796446303,6.64263487078928,0.0100436716162549,0.0797226355645485
"ENSG00000112699",0.0836560291848464,4.01435187832562,0.549940679247234,0.761357514340714
"ENSG00000112701",-0.054671027626732,7.67011193429803,0.590818112790002,0.787041502017502
"ENSG00000112715",0.0155079845658904,7.16059351952474,0.940561012451093,0.973979964238263
"ENSG00000112739",0.0467820124297344,6.83046120762438,0.602351157439419,0.794871277757144
"ENSG00000112742",0.494645884099755,2.77911153667957,0.0239014967964338,0.134723645768727
"ENSG00000112759",0.0910928928438293,5.35615056153732,0.610442941073662,0.799894051955221
"ENSG00000112761",1.01302675119513,-0.118010393310518,0.084325624576847,0.281543950276751
"ENSG00000112763",0.134227696264245,4.34868789125929,0.291001108899171,0.550663506181872
"ENSG00000112769",1.48505736332926,8.0205983031853,0.000463496455547638,0.0119026764306248
"ENSG00000112773",-0.460430301242311,4.18991849191474,0.136806572513988,0.367187114021226
"ENSG00000112782",0.356618768868127,1.38450222042122,0.292603636447114,0.552125740455798
"ENSG00000112787",0.410774850301567,5.99324270955316,0.0159048445491414,0.105648065756998
"ENSG00000112796",-0.179998387508037,3.52242573478606,0.54922436296336,0.760828922144324
"ENSG00000112799",-0.327659680392694,-0.322970461161349,0.455512642141987,0.691705323649839
"ENSG00000112812",-0.0549313851831967,0.796554130891286,0.888136821828547,0.951660070343051
"ENSG00000112837",0.800746974257412,7.88181514426079,0.138931017088201,0.370405553558382
"ENSG00000112851",-0.0589973710487307,7.76172253540666,0.544790918727831,0.758244892048793
"ENSG00000112852",0.050159935847475,4.80110343616271,0.843251815922232,0.929216410619163
"ENSG00000112855",0.0674953920584705,4.12494512443585,0.56447811087233,0.770177686671315
"ENSG00000112874",-0.253655568291943,4.02417729901931,0.0816040189025734,0.275977512553976
"ENSG00000112877",0.238539235598344,3.3486005537439,0.153893054336217,0.392093114197508
"ENSG00000112893",-0.328376755910308,5.77443166967641,0.00844254039418712,0.0713044964536667
"ENSG00000112902",-0.581194766299992,6.19630786657788,0.0629462755937813,0.23650249384932
"ENSG00000112936",0.429385201262657,2.96686323450488,0.39576964484297,0.643178835956448
"ENSG00000112941",0.0685541052061042,5.38708084517948,0.442458346496079,0.681815897837651
"ENSG00000112964",-0.753044087851259,4.63239976447614,0.00154497329261803,0.0257221516809513
"ENSG00000112972",-0.0525017514737777,5.2828029183238,0.656707122002631,0.828792459920887
"ENSG00000112977",-0.131604940070925,6.13093417916877,0.371502000785993,0.62179304381703
"ENSG00000112981",0.00357307367826647,2.49547164595531,0.983012910493756,0.992271829886548
"ENSG00000112983",0.0303528177289306,6.09002448780067,0.763070149387202,0.887870143455278
"ENSG00000112984",0.547122691951233,2.90791185040122,0.0191068298111533,0.117697898685088
"ENSG00000112992",-0.053010548642557,5.93925804894008,0.622627734871191,0.807189101820674
"ENSG00000112996",0.113549106397471,6.16138849757029,0.383993122350249,0.633111858479475
"ENSG00000113013",-0.11758387293427,6.64109995279073,0.261911986228494,0.522582664989664
"ENSG00000113048",-0.182363052182998,5.88306598966829,0.103919872239048,0.315397797103257
"ENSG00000113068",-0.16753108337463,4.09776698664837,0.116000730796784,0.334799191053367
"ENSG00000113070",-0.455537203704569,2.00277365422157,0.10762015717961,0.32107938388713
"ENSG00000113073",-1.31125359491103,0.937909316130205,0.000203931331337328,0.00681130646666674
"ENSG00000113083",-0.306958382951809,3.78235278123397,0.343546263134599,0.598172376314428
"ENSG00000113108",-0.356323905158667,5.48833285949159,0.00871897562830047,0.07278112099907
"ENSG00000113119",-0.070639719097137,3.26969851848212,0.652786826224287,0.826651863970623
"ENSG00000113140",-0.793622773430572,8.60887126286914,0.000234854793130665,0.0074684110341913
"ENSG00000113141",-0.140370185330623,5.12053342025228,0.141314502019508,0.373681177660852
"ENSG00000113161",0.100059041776039,5.07116079611605,0.415192517586376,0.658532470256285
"ENSG00000113163",-0.161601586746394,5.89098619159783,0.129317684066983,0.355978542351736
"ENSG00000113194",-0.0253781922412065,6.10737344786521,0.775338407256205,0.894186619663651
"ENSG00000113196",0.572387049193023,0.907999671892302,0.110238817157939,0.325396968321001
"ENSG00000113205",-0.00614932391833414,4.93115706960897,0.980434174762052,0.991313896030409
"ENSG00000113209",-0.395135583551816,3.85146286829605,0.10103704243785,0.31080679536679
"ENSG00000113211",-0.134820342148848,3.32274940979406,0.575035133321387,0.776324523341838
"ENSG00000113212",-0.0446728467240665,3.32333909413577,0.883450859200498,0.949142196720084
"ENSG00000113231",0.505719871831117,2.85351169881162,0.0101722678162346,0.0804004942583399
"ENSG00000113240",0.0425119871332289,5.8971401778507,0.699894893088964,0.853615560113094
"ENSG00000113248",-0.0207859339498307,3.37287770289858,0.914145480057649,0.963010056499965
"ENSG00000113262",-0.61848394434538,-0.348900907128145,0.335911597866967,0.591988191475896
"ENSG00000113263",0.115343632937955,0.964281523354534,0.789448441763706,0.901975909055608
"ENSG00000113269",0.0344682040028869,5.48725826475917,0.725873740298585,0.868446491216736
"ENSG00000113272",0.0341318548405753,3.58470996771857,0.806494517497936,0.91150455722696
"ENSG00000113273",-0.218138510489328,4.85341533905507,0.138590947682684,0.369897459247999
"ENSG00000113282",-0.318028110945339,6.21432850728084,0.000244386160065479,0.00766409638610876
"ENSG00000113296",-1.61999294873661,3.68851599308466,2.29451054347315e-05,0.00170652654382193
"ENSG00000113300",0.183923725772909,6.18522564401601,0.084735275827301,0.282249191568495
"ENSG00000113312",-0.22656199441596,3.95812985771754,0.0427873250203388,0.189569299215274
"ENSG00000113318",-0.0807337452671651,5.03456486447511,0.436448536501906,0.67672394691948
"ENSG00000113319",-0.597144986087354,3.05464343115101,0.0224261854779137,0.129821509164054
"ENSG00000113328",-0.254800590634234,6.13034265123667,0.133640634135644,0.362225600100207
"ENSG00000113356",0.0778651641993477,1.94713341976901,0.710466133248022,0.85988414435439
"ENSG00000113360",-0.123697749303129,6.29898651695606,0.178161185226867,0.425526508998908
"ENSG00000113361",-0.297389659343401,3.26699249929084,0.28827492900864,0.548481990811783
"ENSG00000113368",0.674579359296838,4.38894851507716,0.000378060163735244,0.0102911757170371
"ENSG00000113369",0.132398556947008,6.70643791071108,0.369548730132938,0.619982175918192
"ENSG00000113384",-0.279293641933834,5.61834745816712,0.0299433994705342,0.153571887275104
"ENSG00000113387",-0.117736082408127,6.49424111755711,0.362550714433261,0.613687054025974
"ENSG00000113389",-0.133422733474664,2.69127393616389,0.667167060867062,0.834510102135368
"ENSG00000113391",-0.149698823281349,6.15881423479273,0.197064185950349,0.449190295195525
"ENSG00000113396",-0.312234425301503,1.2188010309371,0.187302774786459,0.436904049642
"ENSG00000113407",0.0293045690941338,5.40585102820925,0.778594011944522,0.896088926037995
"ENSG00000113430",0.998120065239768,1.10614368730005,0.00764438024764305,0.0673640902302012
"ENSG00000113441",0.297203025155958,7.39765176493196,0.059136161082377,0.227751194230813
"ENSG00000113448",0.339757151083188,6.85044934337613,0.248883349670651,0.508813643363484
"ENSG00000113456",-0.0421866827599835,5.08409521710833,0.717860747898153,0.864013510742873
"ENSG00000113460",-0.0022753734558321,3.70813774195932,0.984891111607185,0.993136541917362
"ENSG00000113492",-0.204584222752647,-0.588230172339168,0.727302619507985,0.868913387330045
"ENSG00000113494",0.614420192897302,4.71868655469632,0.0229961745589095,0.131757286396143
"ENSG00000113504",0.103087437967189,6.35730295837354,0.522542510637234,0.743046005435729
"ENSG00000113522",-0.123074244300494,6.64965009381191,0.206094025403792,0.459941511387628
"ENSG00000113532",-0.499135112494953,2.72563467517106,0.0742452834550738,0.260643649849183
"ENSG00000113552",-0.193039817268884,4.48937979909623,0.0798488681382012,0.272364935358683
"ENSG00000113555",-0.46799145243867,2.83066261647233,0.0524812529399645,0.213073825871435
"ENSG00000113558",-0.0458234939933086,6.83629568718499,0.630338285916545,0.811926299197193
"ENSG00000113569",0.0755030924123547,6.2963269330612,0.421397278881374,0.664476355698886
"ENSG00000113575",-0.034668306236338,5.99088348304975,0.760177086726894,0.886884128141298
"ENSG00000113578",-0.00976833281499427,0.349901721894271,0.981048236071775,0.991354768227554
"ENSG00000113580",-0.450474803683958,6.69343441668056,0.00281451991144916,0.0365525031057049
"ENSG00000113583",-0.163076723679625,5.40463888843346,0.208692635461405,0.463589214125583
"ENSG00000113593",-0.138021327009482,5.8351298565909,0.134603815997623,0.36378578984028
"ENSG00000113594",-0.129934580094841,5.64298873652798,0.531322166825383,0.749772975798536
"ENSG00000113595",-0.227900185382965,5.13421697031201,0.040260841443695,0.182748101540574
"ENSG00000113597",-0.106932005451924,5.1159244399844,0.394901932172356,0.642305538698834
"ENSG00000113600",-1.67119426170766,-0.10377772543574,0.000715601285912547,0.0158826007511262
"ENSG00000113615",-0.127416663891179,5.90840138417276,0.192208843381527,0.443211937796574
"ENSG00000113621",-0.284802517604469,5.78032532614461,0.00252740718862054,0.0342963863815751
"ENSG00000113638",-0.428127851445046,3.60664718971531,0.00212274707833786,0.0306563662440023
"ENSG00000113643",0.0248349133035987,5.4357299373844,0.813306327035769,0.915002018490061
"ENSG00000113645",0.21551587709527,3.34754281727025,0.428649491379041,0.6701279465213
"ENSG00000113648",0.00340812516936171,7.72799869307531,0.968635747432995,0.986428495356287
"ENSG00000113649",0.0755959041095298,6.8145075149826,0.499951178994714,0.725706342633984
"ENSG00000113657",-0.694436256934024,5.74332546133388,0.0340744814723942,0.166404998234668
"ENSG00000113658",-0.126287232753976,7.30942165229086,0.360509080763026,0.612166404023766
"ENSG00000113712",-0.0222349116335599,6.40830631682046,0.763944311982027,0.888309616252147
"ENSG00000113716",0.0575092622048253,6.1686165650461,0.567696428843149,0.771698601225436
"ENSG00000113719",-0.0990581242674292,6.88132547864277,0.20935617770855,0.46436950525458
"ENSG00000113721",-0.356478269516967,5.85716087435986,0.160904305209436,0.401980184664652
"ENSG00000113732",-0.223200621242876,4.6004105492104,0.136579980219008,0.36686832855157
"ENSG00000113734",-0.108239751185784,2.26940622890481,0.557821664762855,0.766317809883745
"ENSG00000113739",0.803044158369727,4.06044746490033,0.00684199894290218,0.0631661837029153
"ENSG00000113742",-0.282742483979491,5.48678835121605,0.036693704589353,0.173680982894588
"ENSG00000113749",0.0463751602254162,1.49052557515884,0.866277869829926,0.94015428971535
"ENSG00000113758",0.0458263667657754,6.15846731198786,0.722610353261155,0.866899040879194
"ENSG00000113761",-0.116561062340534,5.04535119697981,0.282989840745246,0.543593709330771
"ENSG00000113763",0.0323704783920578,3.5525051375744,0.887215398755184,0.951122021483729
"ENSG00000113790",-0.0908707885592453,3.32186864383559,0.616466540594225,0.803203541341777
"ENSG00000113805",0.507311070849705,2.00136076895756,0.170153348145745,0.414979879786653
"ENSG00000113810",0.386977221785138,5.84817842305356,0.0203354483913318,0.122521301607003
"ENSG00000113811",-0.0196977790441808,2.92856234194625,0.907252438003707,0.960030669280904
"ENSG00000113812",0.0431739101952998,4.53068208545498,0.687673467430624,0.847047561181992
"ENSG00000113838",0.0164217470850011,3.67216077978783,0.890460618633073,0.95254376543995
"ENSG00000113845",-0.0506992117975828,4.51740095766973,0.656263013860356,0.828462435667243
"ENSG00000113851",-0.190349305493176,5.55622721053944,0.0688780156034299,0.249990461698795
"ENSG00000113889",-1.65367108226354,-0.908044221663638,0.0155978515924059,0.10481498112579
"ENSG00000113905",-1.54283079087527,-0.582712963033793,0.0379572642630021,0.176893458398079
"ENSG00000113916",-0.264940774543534,6.03340193231973,0.165761923352279,0.408612512833342
"ENSG00000113924",-0.259194876182469,-0.295071143002905,0.554330244370943,0.764060133780011
"ENSG00000113946",-1.25145858801517,-0.632053657007709,0.0499172011008661,0.20729155319095
"ENSG00000113966",-0.0052701639434689,3.2447243492414,0.969912814554299,0.986953636312009
"ENSG00000113971",-0.0775480531242017,6.27253688293045,0.420919139922588,0.664107106464544
"ENSG00000114013",-0.0487474611336917,0.519186998009983,0.88926301048251,0.952229590037544
"ENSG00000114019",-0.212074940993389,5.80004219722291,0.299192050007278,0.558671065526691
"ENSG00000114021",0.228355194596284,4.67645048163869,0.0787270361614692,0.269936849899402
"ENSG00000114023",-0.431099244017961,4.30611351576203,0.0125249914732552,0.090990870801569
"ENSG00000114026",0.107699439681589,5.69209923715381,0.286906833472069,0.547447841997981
"ENSG00000114030",-0.191331634555128,6.1186490085816,0.0390342117845496,0.179942073819342
"ENSG00000114054",0.0240948696449565,4.67147199419425,0.842256182295496,0.928704595473143
"ENSG00000114062",0.0813479350578193,7.18023568549295,0.383881007256721,0.63304203662296
"ENSG00000114098",-0.0431854925398864,5.85087515934325,0.626401911708051,0.809998880746989
"ENSG00000114107",0.150900387639669,4.88248328201604,0.213140454177019,0.468461550516967
"ENSG00000114115",0.198755468795772,3.85595554632596,0.501434537692751,0.726759662132409
"ENSG00000114120",0.0725371597435456,7.75187786533149,0.589665266950544,0.786113722609365
"ENSG00000114124",-0.223253373198118,-0.3102290369447,0.597442370955794,0.791694030755898
"ENSG00000114125",-0.0427350558872897,4.56233800491021,0.73075699642909,0.871095186400413
"ENSG00000114126",0.0738874229670949,7.09078078097337,0.493345292166273,0.721353980667018
"ENSG00000114127",-0.0390894596817958,7.25677971645075,0.619859145108067,0.805095228026849
"ENSG00000114166",-0.111232780206392,3.77626776465308,0.597162151325152,0.791580302268573
"ENSG00000114200",0.322586672229711,1.13402052547544,0.395279171394582,0.642650321001727
"ENSG00000114204",-0.328760511630585,-1.13286766368776,0.642322402236978,0.820336779172974
"ENSG00000114209",-0.216243805075413,4.16656751032897,0.0390896715069961,0.180013525307383
"ENSG00000114248",-0.68876173531683,-1.07343946988468,0.343779511632759,0.598374763002602
"ENSG00000114251",-0.353833206460844,7.88363830298136,0.115274458038243,0.33342748084784
"ENSG00000114268",0.0042223980312283,3.9155784717444,0.983615414318163,0.992646325723638
"ENSG00000114270",0.509806547489044,6.36601336288364,0.108543145624541,0.322666044233442
"ENSG00000114279",-0.54195928374503,1.32411186951508,0.0858636946128701,0.284239117663344
"ENSG00000114302",-0.219127841408424,5.67103639576887,0.0445502638912139,0.193558195122384
"ENSG00000114315",0.131331689979025,4.6174312623319,0.547267642096726,0.759779895600373
"ENSG00000114316",-0.0524289739147649,5.86039103289215,0.598467186995493,0.792550488796124
"ENSG00000114331",-0.120607442496967,7.14276190569502,0.257981449287798,0.518151924375646
"ENSG00000114346",0.456335367798384,4.62750575244862,0.0206390157481816,0.12355320358465
"ENSG00000114349",0.061652794729529,-0.825511549627839,0.900581236161102,0.956501280250016
"ENSG00000114353",-0.199056896286393,6.5946954104688,0.0530652901580589,0.214365992457608
"ENSG00000114354",0.0610791342759267,6.15771071406133,0.54029347867036,0.755806425078436
"ENSG00000114374",-1.74732246555874,5.9320720815518,0.00396350970219199,0.0455509545795834
"ENSG00000114378",-0.740492040179572,3.49750448652075,0.00829703318455134,0.070778295304504
"ENSG00000114383",-0.130928732349571,3.06050743344671,0.36255940068429,0.613687054025974
"ENSG00000114388",0.123933019683654,2.83620243366882,0.454238145859339,0.690872594097483
"ENSG00000114391",-0.0769022878551523,7.41673035137063,0.63894734976338,0.818026049531547
"ENSG00000114395",0.037595334070636,1.96118954772973,0.843367466343159,0.929216410619163
"ENSG00000114405",-0.145245161362303,2.74122088646184,0.408749304928455,0.653194192728564
"ENSG00000114416",-0.101991637659908,6.93309614994345,0.332013013555547,0.588585232301892
"ENSG00000114423",0.137534133347691,6.17527194745065,0.292206633126613,0.551944606280095
"ENSG00000114439",-0.0690870311122215,7.62332346033891,0.604251137134775,0.796297478289503
"ENSG00000114446",0.0288078212230821,4.2359864606869,0.779083251914688,0.89628210594057
"ENSG00000114450",-0.569708978411855,5.75605585296684,0.00265745852702259,0.0351897718333943
"ENSG00000114455",-0.739671693500556,-0.0275224194732257,0.209756122323141,0.464775857204577
"ENSG00000114473",-0.313809273899905,3.84600942643094,0.0178964725704936,0.113345714248815
"ENSG00000114480",0.0973700775189278,3.67562086323128,0.562520673014183,0.769337488639364
"ENSG00000114491",-0.047006444878501,4.05222953315132,0.625383008416156,0.808998182477417
"ENSG00000114503",-0.0585140766363238,5.5724249747256,0.643580427400146,0.821250941214699
"ENSG00000114520",-0.173284003292251,4.66375058522358,0.185178836374799,0.434374815419177
"ENSG00000114529",-0.102984808618979,3.05560206447332,0.688782408456634,0.847236599213649
"ENSG00000114541",-0.401833397148066,4.97675361602783,0.0578032367452474,0.224423380648825
"ENSG00000114544",-0.227434988410665,4.59363701172143,0.0766521103626437,0.265836042321509
"ENSG00000114547",-0.0986595959552065,-0.690000934319762,0.871346981211353,0.942798957610074
"ENSG00000114554",0.0309353899330479,6.7237336688078,0.877269013200327,0.945748111220836
"ENSG00000114573",-0.21148355332713,6.05071077656888,0.108579773208227,0.32266921468353
"ENSG00000114626",-0.0397234679222195,4.7829798779471,0.788719383917119,0.901710640470722
"ENSG00000114631",0.18494087255112,3.28455313194011,0.409218942394215,0.653530331814074
"ENSG00000114638",-1.29358406679459,-0.916249809270158,0.0736870025757461,0.259472111462077
"ENSG00000114646",0.35487967114333,1.14959563587163,0.225996810641669,0.484131516681897
"ENSG00000114648",0.0191537061208433,4.69999282434595,0.859240333411362,0.93693296544471
"ENSG00000114650",-0.000835055072199736,6.20323353028207,0.994656745851707,0.997618135420227
"ENSG00000114654",-0.103810619630186,0.499554215265067,0.754483359853881,0.883687945380254
"ENSG00000114656",-0.0875112790973542,1.62863737200644,0.731614377907695,0.871413099721071
"ENSG00000114670",-0.225310445351496,4.37210152881896,0.0850639575407361,0.282795064511038
"ENSG00000114686",-0.00978798953223456,5.10781686831609,0.939184856523858,0.973663851055281
"ENSG00000114698",-0.686965708830866,4.52315407130276,0.000306090194657561,0.00896478713150075
"ENSG00000114735",0.0147660449031069,5.04905271867483,0.926022440597397,0.967797621727011
"ENSG00000114737",-0.329662023453093,2.12613892487523,0.214941877439554,0.47101375348431
"ENSG00000114738",-0.189496081800648,3.44518169028663,0.367301921627222,0.617616057184199
"ENSG00000114739",0.047840380196772,5.74518652026056,0.686296216414199,0.846337298566901
"ENSG00000114742",-0.167061417126154,5.80273673425764,0.10930436511547,0.323656491113696
"ENSG00000114744",-0.158783269614746,5.14982414396598,0.147774014698344,0.383100614676536
"ENSG00000114745",-0.18074811922023,5.00016539502563,0.0771802303131969,0.26702123148901
"ENSG00000114757",-0.778578208735267,0.0801123413511059,0.14575242854852,0.380396626528252
"ENSG00000114767",-0.156630823442759,2.57865065958592,0.365897160649594,0.616229358422167
"ENSG00000114770",-0.0804658191222369,6.56141046720976,0.524352466968181,0.744044330101077
"ENSG00000114779",-0.368512679172836,4.87801786285707,0.00441596611863291,0.048607769395595
"ENSG00000114784",-0.144883255712069,3.60361169282653,0.311439263153477,0.570644404316914
"ENSG00000114786",-0.0923723323332125,-0.725731369792553,0.84060669024016,0.927991469780045
"ENSG00000114790",-0.264381401756896,3.72117386181477,0.236175237068338,0.49524014116377
"ENSG00000114796",0.00983776364633699,6.70738203494589,0.922087778021905,0.966319592128364
"ENSG00000114805",0.414392516971768,1.8292675038496,0.168708235760816,0.412479444226359
"ENSG00000114812",0.276125434346381,1.22034952824777,0.499554710054736,0.725672595250546
"ENSG00000114841",-0.23605834302655,6.15086431057661,0.122668892990696,0.345598213216698
"ENSG00000114850",-0.0215284747147396,6.32265327678958,0.873952372151587,0.944116895084466
"ENSG00000114853",-0.418227534484474,5.83724206486171,0.00303558933470373,0.038290906987938
"ENSG00000114854",-0.365575947379099,-0.120178566301161,0.472988688915982,0.705646448590483
"ENSG00000114857",0.00813453778370043,8.77937244133463,0.929490048403084,0.969411824045225
"ENSG00000114859",0.377425341465377,3.38498593159872,0.0184322268440448,0.115142141171068
